[DEBUG] 2019-10-16 19:42:22.595 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2019-10-16 19:42:22.599 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2019-10-16 19:42:22.602 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2019-10-16 19:42:22.663 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2019-10-16 19:42:22.665 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2019-10-16 19:42:22.818 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2019-10-16 19:42:22.819 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2019-10-16 19:42:22.822 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2019-10-16 19:42:23.101 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2019-10-16 19:42:23.122 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2019-10-16 19:42:23.122 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2019-10-16 19:42:27.004 [main] TwoPhaseLoad - Resolving attributes for [dqtravelspots.entity.User#1]
[DEBUG] 2019-10-16 19:42:27.004 [main] TwoPhaseLoad - Processing attribute `Usertrips` : value = NOT NULL COLLECTION
[DEBUG] 2019-10-16 19:42:27.004 [main] TwoPhaseLoad - Attribute (`Usertrips`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:27.004 [main] TwoPhaseLoad - Processing attribute `dateRegistered` : value = 2019-10-13 00:00:00.0
[DEBUG] 2019-10-16 19:42:27.004 [main] TwoPhaseLoad - Attribute (`dateRegistered`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:27.004 [main] TwoPhaseLoad - Processing attribute `email` : value = dqueiser@gmail.com
[DEBUG] 2019-10-16 19:42:27.004 [main] TwoPhaseLoad - Attribute (`email`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:27.004 [main] TwoPhaseLoad - Processing attribute `firstName` : value = Artemis
[DEBUG] 2019-10-16 19:42:27.004 [main] TwoPhaseLoad - Attribute (`firstName`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:27.004 [main] TwoPhaseLoad - Processing attribute `lastName` : value = Queiser
[DEBUG] 2019-10-16 19:42:27.004 [main] TwoPhaseLoad - Attribute (`lastName`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:27.004 [main] TwoPhaseLoad - Processing attribute `password` : value = Superstrong1
[DEBUG] 2019-10-16 19:42:27.004 [main] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:27.004 [main] TwoPhaseLoad - Processing attribute `userName` : value = dqueiser
[DEBUG] 2019-10-16 19:42:27.004 [main] TwoPhaseLoad - Attribute (`userName`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:27.004 [main] TwoPhaseLoad - Done materializing entity [dqtravelspots.entity.User#1]
[DEBUG] 2019-10-16 19:42:27.004 [main] CollectionLoadContext - No collections were found in result set for role: dqtravelspots.entity.Usertrip.Pointsofinterest
[DEBUG] 2019-10-16 19:42:27.004 [main] CollectionLoadContext - 1 collections were found in result set for role: dqtravelspots.entity.User.Usertrips
[DEBUG] 2019-10-16 19:42:27.004 [main] CollectionLoadContext - Collection fully initialized: [dqtravelspots.entity.User.Usertrips#1]
[DEBUG] 2019-10-16 19:42:27.005 [main] CollectionLoadContext - 1 collections initialized for role: dqtravelspots.entity.User.Usertrips
[DEBUG] 2019-10-16 19:42:27.005 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2019-10-16 19:42:27.005 [main] AbstractLoadPlanBasedEntityLoader - Done entity load : dqtravelspots.entity.User#1
[DEBUG] 2019-10-16 19:42:27.005 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2019-10-16 19:42:27.232 [main] TransactionImpl - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
[DEBUG] 2019-10-16 19:42:27.232 [main] TransactionImpl - begin
[DEBUG] 2019-10-16 19:42:27.233 [main] ActionQueue - Executing identity-insert immediately
[DEBUG] 2019-10-16 19:42:27.233 [main] SQL - insert into user (date_registered, email, first_name, last_name, password, user_name) values (?, ?, ?, ?, ?, ?)
[DEBUG] 2019-10-16 19:42:27.240 [main] IdentifierGeneratorHelper - Natively generated identity: 10
[DEBUG] 2019-10-16 19:42:27.240 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2019-10-16 19:42:27.240 [main] TransactionImpl - committing
[DEBUG] 2019-10-16 19:42:27.240 [main] AbstractFlushingEventListener - Processing flush-time cascades
[DEBUG] 2019-10-16 19:42:27.240 [main] AbstractFlushingEventListener - Dirty checking collections
[DEBUG] 2019-10-16 19:42:27.241 [main] Collections - Collection found: [dqtravelspots.entity.User.Usertrips#10], was: [<unreferenced>] (initialized)
[DEBUG] 2019-10-16 19:42:27.241 [main] AbstractFlushingEventListener - Flushed: 0 insertions, 0 updates, 0 deletions to 1 objects
[DEBUG] 2019-10-16 19:42:27.241 [main] AbstractFlushingEventListener - Flushed: 1 (re)creations, 0 updates, 0 removals to 1 collections
[DEBUG] 2019-10-16 19:42:27.241 [main] EntityPrinter - Listing entities:
[DEBUG] 2019-10-16 19:42:27.241 [main] EntityPrinter - dqtravelspots.entity.User{firstName=Artemis, lastName=Jimmers, password=supersecret2, Usertrips=[], id=10, userName=ajimmers, dateRegistered=Wed Oct 16 19:42:27 CDT 2019, email=ajimmers@gmail.com}
[DEBUG] 2019-10-16 19:42:27.279 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2019-10-16 19:42:27.280 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2019-10-16 19:42:27.280 [main] SQL - select user0_.id as id1_1_0_, user0_.date_registered as date_reg2_1_0_, user0_.email as email3_1_0_, user0_.first_name as first_na4_1_0_, user0_.last_name as last_nam5_1_0_, user0_.password as password6_1_0_, user0_.user_name as user_nam7_1_0_, usertrips1_.user_id as user_id6_2_1_, usertrips1_.id as id1_2_1_, usertrips1_.id as id1_2_2_, usertrips1_.citylocationcode as cityloca2_2_2_, usertrips1_.comment as comment3_2_2_, usertrips1_.date_registered as date_reg4_2_2_, usertrips1_.rating as rating5_2_2_, usertrips1_.user_id as user_id6_2_2_, pointsofin2_.usertrips_id as usertrip8_0_3_, pointsofin2_.id as id1_0_3_, pointsofin2_.id as id1_0_4_, pointsofin2_.citylocationcode as cityloca2_0_4_, pointsofin2_.comment as comment3_0_4_, pointsofin2_.date_registered as date_reg4_0_4_, pointsofin2_.description as descript5_0_4_, pointsofin2_.title as title6_0_4_, pointsofin2_.url as url7_0_4_, pointsofin2_.usertrips_id as usertrip8_0_4_ from user user0_ left outer join usertrips usertrips1_ on user0_.id=usertrips1_.user_id left outer join pointofinterest pointsofin2_ on usertrips1_.id=pointsofin2_.usertrips_id where user0_.id=?
[DEBUG] 2019-10-16 19:42:27.281 [main] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2019-10-16 19:42:27.281 [main] EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
[DEBUG] 2019-10-16 19:42:27.281 [main] CollectionReferenceInitializerImpl - Result set contains (possibly empty) collection: [dqtravelspots.entity.User.Usertrips#10]
[DEBUG] 2019-10-16 19:42:27.282 [main] TwoPhaseLoad - Resolving attributes for [dqtravelspots.entity.User#10]
[DEBUG] 2019-10-16 19:42:27.282 [main] TwoPhaseLoad - Processing attribute `Usertrips` : value = NOT NULL COLLECTION
[DEBUG] 2019-10-16 19:42:27.282 [main] TwoPhaseLoad - Attribute (`Usertrips`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:27.282 [main] TwoPhaseLoad - Processing attribute `dateRegistered` : value = 2019-10-16 19:42:27.0
[DEBUG] 2019-10-16 19:42:27.282 [main] TwoPhaseLoad - Attribute (`dateRegistered`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:27.282 [main] TwoPhaseLoad - Processing attribute `email` : value = ajimmers@gmail.com
[DEBUG] 2019-10-16 19:42:27.282 [main] TwoPhaseLoad - Attribute (`email`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:27.282 [main] TwoPhaseLoad - Processing attribute `firstName` : value = Artemis
[DEBUG] 2019-10-16 19:42:27.282 [main] TwoPhaseLoad - Attribute (`firstName`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:27.282 [main] TwoPhaseLoad - Processing attribute `lastName` : value = Jimmers
[DEBUG] 2019-10-16 19:42:27.282 [main] TwoPhaseLoad - Attribute (`lastName`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:27.282 [main] TwoPhaseLoad - Processing attribute `password` : value = supersecret2
[DEBUG] 2019-10-16 19:42:27.282 [main] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:27.282 [main] TwoPhaseLoad - Processing attribute `userName` : value = ajimmers
[DEBUG] 2019-10-16 19:42:27.282 [main] TwoPhaseLoad - Attribute (`userName`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:27.282 [main] TwoPhaseLoad - Done materializing entity [dqtravelspots.entity.User#10]
[DEBUG] 2019-10-16 19:42:27.282 [main] CollectionLoadContext - No collections were found in result set for role: dqtravelspots.entity.Usertrip.Pointsofinterest
[DEBUG] 2019-10-16 19:42:27.282 [main] CollectionLoadContext - 1 collections were found in result set for role: dqtravelspots.entity.User.Usertrips
[DEBUG] 2019-10-16 19:42:27.282 [main] CollectionLoadContext - Collection fully initialized: [dqtravelspots.entity.User.Usertrips#10]
[DEBUG] 2019-10-16 19:42:27.282 [main] CollectionLoadContext - 1 collections initialized for role: dqtravelspots.entity.User.Usertrips
[DEBUG] 2019-10-16 19:42:27.282 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2019-10-16 19:42:27.282 [main] AbstractLoadPlanBasedEntityLoader - Done entity load : dqtravelspots.entity.User#10
[DEBUG] 2019-10-16 19:42:27.282 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2019-10-16 19:42:27.536 [main] SQL - select usertrip0_.id as id1_2_0_, usertrip0_.citylocationcode as cityloca2_2_0_, usertrip0_.comment as comment3_2_0_, usertrip0_.date_registered as date_reg4_2_0_, usertrip0_.rating as rating5_2_0_, usertrip0_.user_id as user_id6_2_0_, pointsofin1_.usertrips_id as usertrip8_0_1_, pointsofin1_.id as id1_0_1_, pointsofin1_.id as id1_0_2_, pointsofin1_.citylocationcode as cityloca2_0_2_, pointsofin1_.comment as comment3_0_2_, pointsofin1_.date_registered as date_reg4_0_2_, pointsofin1_.description as descript5_0_2_, pointsofin1_.title as title6_0_2_, pointsofin1_.url as url7_0_2_, pointsofin1_.usertrips_id as usertrip8_0_2_, user2_.id as id1_1_3_, user2_.date_registered as date_reg2_1_3_, user2_.email as email3_1_3_, user2_.first_name as first_na4_1_3_, user2_.last_name as last_nam5_1_3_, user2_.password as password6_1_3_, user2_.user_name as user_nam7_1_3_ from usertrips usertrip0_ left outer join pointofinterest pointsofin1_ on usertrip0_.id=pointsofin1_.usertrips_id left outer join user user2_ on usertrip0_.user_id=user2_.id where usertrip0_.id=?
[DEBUG] 2019-10-16 19:42:27.538 [main] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2019-10-16 19:42:27.539 [main] EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
[DEBUG] 2019-10-16 19:42:27.539 [main] CollectionReferenceInitializerImpl - Result set contains (possibly empty) collection: [dqtravelspots.entity.Usertrip.Pointsofinterest#1]
[DEBUG] 2019-10-16 19:42:27.539 [main] TwoPhaseLoad - Resolving attributes for [dqtravelspots.entity.Usertrip#1]
[DEBUG] 2019-10-16 19:42:27.539 [main] TwoPhaseLoad - Processing attribute `Pointsofinterest` : value = NOT NULL COLLECTION
[DEBUG] 2019-10-16 19:42:27.539 [main] TwoPhaseLoad - Attribute (`Pointsofinterest`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:27.539 [main] TwoPhaseLoad - Processing attribute `cityLocation` : value = ACIDPLANIT
[DEBUG] 2019-10-16 19:42:27.539 [main] TwoPhaseLoad - Attribute (`cityLocation`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:27.539 [main] TwoPhaseLoad - Processing attribute `comment` : value = A bit barren. Homegrown potatoes are good, but a bit musty.
[DEBUG] 2019-10-16 19:42:27.539 [main] TwoPhaseLoad - Attribute (`comment`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:27.539 [main] TwoPhaseLoad - Processing attribute `dateRegistered` : value = 2019-10-15 12:34:56.0
[DEBUG] 2019-10-16 19:42:27.539 [main] TwoPhaseLoad - Attribute (`dateRegistered`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:27.539 [main] TwoPhaseLoad - Processing attribute `rating` : value = 3
[DEBUG] 2019-10-16 19:42:27.539 [main] TwoPhaseLoad - Attribute (`rating`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:27.539 [main] TwoPhaseLoad - Processing attribute `user` : value = 2
[DEBUG] 2019-10-16 19:42:27.539 [main] TwoPhaseLoad - Attribute (`user`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:27.539 [main] TwoPhaseLoad - Done materializing entity [dqtravelspots.entity.Usertrip#1]
[DEBUG] 2019-10-16 19:42:27.539 [main] TwoPhaseLoad - Resolving attributes for [dqtravelspots.entity.User#2]
[DEBUG] 2019-10-16 19:42:27.539 [main] TwoPhaseLoad - Processing attribute `Usertrips` : value = NOT NULL COLLECTION
[DEBUG] 2019-10-16 19:42:27.539 [main] TwoPhaseLoad - Attribute (`Usertrips`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:27.539 [main] TwoPhaseLoad - Processing attribute `dateRegistered` : value = 2019-10-15 12:34:56.0
[DEBUG] 2019-10-16 19:42:27.539 [main] TwoPhaseLoad - Attribute (`dateRegistered`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:27.540 [main] TwoPhaseLoad - Processing attribute `email` : value = mars1@rover.com
[DEBUG] 2019-10-16 19:42:27.540 [main] TwoPhaseLoad - Attribute (`email`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:27.540 [main] TwoPhaseLoad - Processing attribute `firstName` : value = Mark
[DEBUG] 2019-10-16 19:42:27.540 [main] TwoPhaseLoad - Attribute (`firstName`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:27.540 [main] TwoPhaseLoad - Processing attribute `lastName` : value = Watney
[DEBUG] 2019-10-16 19:42:27.540 [main] TwoPhaseLoad - Attribute (`lastName`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:27.540 [main] TwoPhaseLoad - Processing attribute `password` : value = BotanyPowersRule
[DEBUG] 2019-10-16 19:42:27.540 [main] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:27.540 [main] TwoPhaseLoad - Processing attribute `userName` : value = mwatney
[DEBUG] 2019-10-16 19:42:27.540 [main] TwoPhaseLoad - Attribute (`userName`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:27.540 [main] TwoPhaseLoad - Done materializing entity [dqtravelspots.entity.User#2]
[DEBUG] 2019-10-16 19:42:27.540 [main] CollectionLoadContext - 1 collections were found in result set for role: dqtravelspots.entity.Usertrip.Pointsofinterest
[DEBUG] 2019-10-16 19:42:27.540 [main] CollectionLoadContext - Collection fully initialized: [dqtravelspots.entity.Usertrip.Pointsofinterest#1]
[DEBUG] 2019-10-16 19:42:27.540 [main] CollectionLoadContext - 1 collections initialized for role: dqtravelspots.entity.Usertrip.Pointsofinterest
[DEBUG] 2019-10-16 19:42:27.540 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2019-10-16 19:42:27.540 [main] AbstractLoadPlanBasedCollectionInitializer - Loading collection: [dqtravelspots.entity.User.Usertrips#2]
[DEBUG] 2019-10-16 19:42:27.540 [main] SQL - select usertrips0_.user_id as user_id6_2_0_, usertrips0_.id as id1_2_0_, usertrips0_.id as id1_2_1_, usertrips0_.citylocationcode as cityloca2_2_1_, usertrips0_.comment as comment3_2_1_, usertrips0_.date_registered as date_reg4_2_1_, usertrips0_.rating as rating5_2_1_, usertrips0_.user_id as user_id6_2_1_ from usertrips usertrips0_ where usertrips0_.user_id=?
[DEBUG] 2019-10-16 19:42:27.545 [main] ResultSetProcessorImpl - Preparing collection initializer : [dqtravelspots.entity.User.Usertrips#2]
[DEBUG] 2019-10-16 19:42:27.545 [main] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2019-10-16 19:42:27.545 [main] CollectionReferenceInitializerImpl - Found row of collection: [dqtravelspots.entity.User.Usertrips#2]
[DEBUG] 2019-10-16 19:42:27.545 [main] CollectionLoadContext - 1 collections were found in result set for role: dqtravelspots.entity.User.Usertrips
[DEBUG] 2019-10-16 19:42:27.545 [main] CollectionLoadContext - Collection fully initialized: [dqtravelspots.entity.User.Usertrips#2]
[DEBUG] 2019-10-16 19:42:27.545 [main] CollectionLoadContext - 1 collections initialized for role: dqtravelspots.entity.User.Usertrips
[DEBUG] 2019-10-16 19:42:27.545 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2019-10-16 19:42:27.545 [main] AbstractLoadPlanBasedCollectionInitializer - Done loading collection
[DEBUG] 2019-10-16 19:42:27.545 [main] AbstractLoadPlanBasedEntityLoader - Done entity load : dqtravelspots.entity.Usertrip#1
[DEBUG] 2019-10-16 19:42:27.545 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2019-10-16 19:42:27.546 [main] TransactionImpl - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
[DEBUG] 2019-10-16 19:42:27.546 [main] TransactionImpl - begin
[DEBUG] 2019-10-16 19:42:27.547 [main] TransactionImpl - committing
[DEBUG] 2019-10-16 19:42:27.547 [main] AbstractFlushingEventListener - Processing flush-time cascades
[DEBUG] 2019-10-16 19:42:27.547 [main] AbstractFlushingEventListener - Dirty checking collections
[DEBUG] 2019-10-16 19:42:27.547 [main] Collections - Collection dereferenced: [dqtravelspots.entity.Usertrip.Pointsofinterest#1]
[DEBUG] 2019-10-16 19:42:27.547 [main] AbstractFlushingEventListener - Flushed: 0 insertions, 0 updates, 1 deletions to 1 objects
[DEBUG] 2019-10-16 19:42:27.547 [main] AbstractFlushingEventListener - Flushed: 0 (re)creations, 0 updates, 1 removals to 1 collections
[DEBUG] 2019-10-16 19:42:27.547 [main] EntityPrinter - Listing entities:
[DEBUG] 2019-10-16 19:42:27.547 [main] EntityPrinter - dqtravelspots.entity.Usertrip{Pointsofinterest=[], rating=3, cityLocation=ACIDPLANIT, comment=A bit barren. Homegrown potatoes are good, but a bit musty., id=1, user=dqtravelspots.entity.User#2, dateRegistered=2019-10-15 12:34:56.0}
[DEBUG] 2019-10-16 19:42:27.547 [main] SQL - delete from usertrips where id=?
[DEBUG] 2019-10-16 19:42:27.607 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2019-10-16 19:42:27.608 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2019-10-16 19:42:27.608 [main] JdbcCoordinatorImpl - HHH000420: Closing un-released batch
[DEBUG] 2019-10-16 19:42:27.608 [main] SQL - select usertrip0_.id as id1_2_0_, usertrip0_.citylocationcode as cityloca2_2_0_, usertrip0_.comment as comment3_2_0_, usertrip0_.date_registered as date_reg4_2_0_, usertrip0_.rating as rating5_2_0_, usertrip0_.user_id as user_id6_2_0_, pointsofin1_.usertrips_id as usertrip8_0_1_, pointsofin1_.id as id1_0_1_, pointsofin1_.id as id1_0_2_, pointsofin1_.citylocationcode as cityloca2_0_2_, pointsofin1_.comment as comment3_0_2_, pointsofin1_.date_registered as date_reg4_0_2_, pointsofin1_.description as descript5_0_2_, pointsofin1_.title as title6_0_2_, pointsofin1_.url as url7_0_2_, pointsofin1_.usertrips_id as usertrip8_0_2_, user2_.id as id1_1_3_, user2_.date_registered as date_reg2_1_3_, user2_.email as email3_1_3_, user2_.first_name as first_na4_1_3_, user2_.last_name as last_nam5_1_3_, user2_.password as password6_1_3_, user2_.user_name as user_nam7_1_3_ from usertrips usertrip0_ left outer join pointofinterest pointsofin1_ on usertrip0_.id=pointsofin1_.usertrips_id left outer join user user2_ on usertrip0_.user_id=user2_.id where usertrip0_.id=?
[DEBUG] 2019-10-16 19:42:27.609 [main] CollectionLoadContext - No collections were found in result set for role: dqtravelspots.entity.Usertrip.Pointsofinterest
[DEBUG] 2019-10-16 19:42:27.609 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2019-10-16 19:42:27.609 [main] AbstractLoadPlanBasedEntityLoader - Done entity load : dqtravelspots.entity.Usertrip#1
[DEBUG] 2019-10-16 19:42:27.609 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
